SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SCH_TYPE,LOW_GRADE,HIGH_GRADE,TITLE1_STATUS,MEMBERSHIP,CONTACT_NAME,ADDRESS,ADDRESS2,PO_BOX,CITY,STATE,ZIPCODE,PHONE,FAX,LATITUDE,LONGITUDE,COOP,COOP_CODE
20162017,056,JEFFERSON,275,Jefferson County,078,Zachary Taylor Elementary,275078,056275078,210299000671,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,451,Dwayne Roberts,9620 Westport Road,,,Louisville,KY,40241,(502) 485-8336,(502) 485-8584,38.286632,-85.572853,JEFF CO,909
20162017,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,A1,9th,12th,Not a Title 1 School,"1,892",Gerald Patrick Mayes,120 W Lee St,,,Louisville,KY,40208,(502) 485-8241,(502) 313-3448,38.221835,-85.759055,JEFF CO,909
20162017,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,,K,12th,,"96,774",Donna Hargens,3332 Newburg Rd,,,Louisville,KY,40218,(502) 485-3011,(502) 485-3991,38.199638970,-85.685492331,JEFF CO,909
20162017,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,A1,Preschool,12th,Title 1 Eligible - Schoolwide School,445,Ray Whitaker,9409 Highway 805,,,Jenkins,KY,41537,(606) 832-2184,(606) 832-4283,37.16218,-82.644195,KVEC,904
20162017,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,,K,12th,,445,Mr. Michael Genton,9409 Hwy 805,,,Jenkins,KY,41537,(606) 832-2183,(606) 832-2181,37.162252,-82.644258,KVEC,904
20162017,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,A1,1st,5th,Title 1 Eligible - Schoolwide School,508,JonAnn Horn,199 Brookside Dr,,,Nicholasville,KY,40356,(859) 887-2012,(859) 885-9934,37.886613,-84.588259,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,A1,9th,12th,Title 1 Eligible - No Program,"1,010",Mr. Aaron Etherington,815 Sulphur Well Rd,,,Nicholasville,KY,40356,(859) 885-7240,(859) 881-0161,37.87662,-84.554823,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,A1,6th,8th,Title 1 Eligible - Schoolwide School,822,Tracy Devney,901 Union Mill Rd,,,Nicholasville,KY,40356,(859) 885-5561,(859) 887-1797,37.886042,-84.544218,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,A1,1st,5th,Title 1 Eligible - Schoolwide School,492,Kimberly Brockman,821 Wilmore Rd,,,Nicholasville,KY,40356,(859) 885-3085,(859) 881-5655,37.88363,-84.588332,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,A2,9th,12th,Not a Title 1 School,"1,048",Charles Dexter Knight,881 Wilmore Rd,,,Nicholasville,KY,40356,(859) 881-8324,(859) 887-9051,37.884013,-84.59236,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,A1,Preschool,Entry,Title 1 Eligible - Schoolwide School,651,Gina Bernard,851 Wilmore Rd,,,Nicholasville,KY,40356,(859) 887-5358,(859) 887-0041,37.883479,-84.590214,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,A1,1st,5th,Title 1 Eligible - Schoolwide School,470,Sara Crum,414 W Maple St,,,Nicholasville,KY,40356,(859) 885-5351,(859) 885-1011,37.879994,-84.578596,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,A1,1st,5th,Title 1 Eligible - Schoolwide School,586,Ms. Andrea McNeal,921 Union Mill Rd,,,Nicholasville,KY,40356,(859) 885-0616,(859) 885-0921,37.884075342,-84.5437505,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,A1,1st,5th,Title 1 Eligible - Schoolwide School,667,Beth Carpenter,1500 Wilmore Rd,,,Nicholasville,KY,40356,(859) 885-6670,(859) 887-2052,37.884625,-84.608801,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,A5,6th,12th,Title 1 Eligible - Schoolwide School,151,Mr. Eric Sowers,210 S. Lexington Ave,,,Wilmore,KY,40390,(859) 887-4600,(859) 858-9586,37.858891,-84.665485,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,A1,9th,12th,Title 1 Eligible - No Program,"1,190",Scott Wells,2101 Wilmore Rd,,,Nicholasville,KY,40356,(859) 887-2421,(859) 887-8854,37.886675,-84.615802,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,A1,6th,8th,Title 1 Eligible - Schoolwide School,894,Matthew Albertson,1400 Wilmore Rd,,,Nicholasville,KY,40356,(859) 885-2244,(858) 885-8078,37.88457,-84.607153,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,A1,1st,5th,Title 1 Eligible - Schoolwide School,575,Kimberly Dawn Floyd,150 Campground Ln,,,Wilmore,KY,40390,(859) 858-3134,(859) 858-3108,37.855832,-84.650327,CKEC,901
20162017,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,,K,12th,,"8,016",Matthew Donald Moore,871 Wilmore Rd,,,Nicholasville,KY,40356,(859) 885-4179,(859) 887-4811,37.883358584,-84.592656311,CKEC,901
20162017,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,416,Mrs. Robin Halsey,1715 Euclid Ave,,,Paintsville,KY,41240,(606) 789-2541,(606) 789-2527,37.812383,-82.778107,KEDC,903
20162017,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,274,Mr. Christopher Pierce,1450 KY Rt 689,,,Flatgap,KY,41219,(606) 265-3110,(606) 265-4409,37.93633,-82.887604,KEDC,903
20162017,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,464,Mr. Brenton Dials,649 US 23 South,,,Staffordsville,KY,41256,(606) 297-3674,(606) 297-6080,37.936353,-82.887606,KEDC,903
20162017,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,A1,9th,12th,Title 1 Eligible - No Program,"1,050",Noel Crum,257 North Mayo Trail,,,Paintsville,KY,41240,(606) 789-2500,(606) 789-2547,37.821424,-82.817011,KEDC,903
20162017,058,JOHNSON,285,Johnson County,050,Johnson County Alternative School,285050,058285050,210306001615,A5,7th,12th,Title 1 Eligible - Schoolwide School,20,Ben Hamilton,257 North Mayo Trail,Building B,,Paintsville,KY,41240,(606) 789-2077,(606) 789-2525,37.755885,-82.77816,KEDC,903
20162017,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,A1,7th,8th,Title 1 Eligible - Schoolwide School,540,Phillip Estep,251 N Mayo Tr,,,Paintsville,KY,41240,(606) 789-4133,(606) 789-4135,37.820631,-82.815359,KEDC,903
20162017,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,351,Heather Butcher,7210 Us 321 S,,,Hagerhill,KY,41222,(606) 789-2545,(606) 789-6837,37.755092,-82.776511,KEDC,903
20162017,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,357,Stephen Young,3936 Us 23 N,,,Wittensville,KY,41274,(606) 297-3738,(606) 297-7411,37.863646,-82.789655,KEDC,903
20162017,058,JOHNSON,285,Johnson County,,---District Total---,285,,,,K,12th,,"3,472",Sean Cochran,253 North Mayo Trail,,,Paintsville,KY,41240,(606) 789-2530,(606) 789-2506,37.820640,-82.816303,KEDC,903
20162017,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,704,Michael Jacks,1029 Bristow Rd,,,Independence,KY,41051,(859) 371-1636,(859) 371-7958,38.96562,-84.599249,NKCES,905
20162017,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,A1,9th,12th,Title 1 Eligible - No Program,"1,417",Karen Hendrix,3010 Dixie Hwy,,,Fort Mitchell,KY,41017,(859) 341-7650,(859) 341-2531,39.023074,-84.586136,NKCES,905
20162017,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,A1,Entry,5th,Title 1 Eligible - Schoolwide School,450,Tina Wartman,501 Farrell Dr,,,Covington,KY,41011,(859) 331-7742,(859) 331-7763,39.010965,-84.581209,NKCES,905
20162017,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,604,Kelly Conner,3300 Turkeyfoot Road,,,Edgewood,KY,41017,(859) 341-7062,(859) 344-3151,39.010965,-84.581209,NKCES,905
20162017,059,KENTON,291,Kenton County,903,Kenton CO Academies of Innovation & Tech,291903,059291903,210309002092,A2,9th,12th,Not a Title 1 School,688,Francis Ohara,3234 Turkey Foot Road,,,Fort Mitchell,KY,41017,(859) 341-2266,,39.011695,-84.581688,NKCES,905
20162017,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,A1,Entry,5th,Title 1 Eligible - Targeted Assistance School,633,Mary Huss,11246 Madison Pk,,,Independence,KY,41051,(859) 356-3781,(859) 356-5397,38.922819,-84.54339,NKCES,905
20162017,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,A6,6th,12th,Not a Title 1 School,35,Doug Doan,675 Eads Rd,,,Crittenden,KY,41030,(859) 356-3091,(859) 356-0022,38.818136,-84.606631,NKCES,905
20162017,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,350,Mrs. Christi Jefferds,2845 Rich Rd,,,Morning View,KY,41063,(859) 356-2155,(859) 356-6203,38.832497,-84.536119,NKCES,905
20162017,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,A1,Entry,5th,Not a Title 1 School,626,Dr. Angela Castleman,440 Dudley Road,,,Edgewood,KY,41017,(859) 341-8226,(859) 341-0759,39.006284,-84.561428,NKCES,905
20162017,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,903,Jena Smiddy,2772 Amsterdam Rd,,,Villa Hills,KY,41017,(859) 341-5260,(859) 341-5962,39.062314,-84.607248,NKCES,905
20162017,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,514,Sara Callahan,3845 Stewart Dr,,,Covington,KY,41015,(859) 356-9270,(859) 356-2846,38.956375,-84.472278,NKCES,905
20162017,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,A1,9th,12th,Title 1 Eligible - No Program,"1,034",Brennon Sapp,5400 Old Taylor Mill Rd,,,Taylor Mill,KY,41015,(859) 356-3146,(859) 356-5516,38.996167,-84.506576,NKCES,905
20162017,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,A1,9th,12th,Not a Title 1 School,"1,768",John Wayne Popham,11132 Madison Pk,,,Independence,KY,41051,(859) 960-0100,(859) 960-0360,38.924306,-84.544374,NKCES,905
20162017,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,A1,Preschool,8th,Title 1 Eligible - Targeted Assistance School,"1,459",Lesley Smith,5006 Madison Pike,,,Independence,KY,41051,(859) 363-4700,(859) 363-4703,38.959342,-84.539609,NKCES,905
20162017,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,587,Mrs. Melody Stacy,5907 Taylor Mill Rd,,,Covington,KY,41015,(859) 356-2566,(859) 356-5750,38.97936,-84.501609,NKCES,905
20162017,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,A1,6th,8th,Title 1 Eligible - No Program,"1,114",Ray Stanley,3230 Turkeyfoot Rd,,,Edgewood,KY,41017,(859) 341-0216,(859) 341-7217,39.023897,-84.586364,NKCES,905
20162017,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,A1,6th,8th,Not a Title 1 School,805,Shannon Gross,11846 Taylor Mill Rd,,,Independence,KY,41051,(859) 356-5559,(859) 356-1137,38.914465,-84.527349,NKCES,905
20162017,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,543,Anthony Procaccino,2977 Harris Pk,,,Independence,KY,41051,(859) 356-9668,(859) 356-6799,38.92174,-84.518898,NKCES,905
20162017,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,A1,6th,8th,Title 1 Eligible - No Program,717,Jerry Cline,5399 Old Taylor Mill Rd,,,Taylor Mill,KY,41015,(859) 356-7300,(859) 356-7595,38.996667,-84.508378,NKCES,905
20162017,059,KENTON,291,Kenton County,,---District Total---,291,,,,K,12th,,"15,039",Terri Cox-cruey,1055 Eaton Dr,,,Fort Wright,KY,41017,(859) 344-8888,(859) 344-1531,39.030528,-84.533186,NKCES,905
20162017,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,A1,Entry,8th,Title 1 Eligible - Schoolwide School,261,Mr. Jody Keens,8000 Hwy 7 S,,,Topmost,KY,41862,(606) 447-2833,(606) 447-2366,37.341703,-82.812095,KVEC,904
20162017,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,A1,Entry,8th,Title 1 Eligible - Schoolwide School,362,Mr. Dwight Creech,8596 S Hwy 160,,,Littcarr,KY,41834,(606) 642-3833,(606) 642-3786,37.25527,-82.94364,KVEC,904
20162017,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,A1,Preschool,12th,Title 1 Eligible - Schoolwide School,223,James Fugate,6050 Lotts Creek Road,,,Hazard,KY,41701,(606) 785-4457,(606) 785-4669,37.283572,-83.117893,KVEC,904
20162017,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,191,Jeff Honeycutt,8343 W Hwy 550,,,Emmalena,KY,41740,(606) 251-3651,(606) 251-3674,37.336075,-83.0769,KVEC,904
20162017,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,528,Wesley Moore,875 W Main St,,,Hindman,KY,41822,(606) 785-5872,(606) 785-5860,37.330376,-82.994414,KVEC,904
20162017,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,139,Jared Huff,9795 Hwy 550 E,,,Mousie,KY,41839,(606) 946-2132,(606) 946-2629,37.417781,-82.878781,KVEC,904
20162017,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,A1,9th,12th,Title 1 Eligible - Schoolwide School,575,Robert Pollard,76 Patriot Lane,,,Hindman,KY,41822,(606) 785-3166,(606) 785-3169,37.323848,-82.968932,KVEC,904
20162017,060,KNOTT,295,Knott County,,---District Total---,295,,,,K,12th,,"2,279",Kimberly King,1156 Hindman Bypass,,,Hindman,KY,41822,(606) 785-3153,(606) 785-0800,37.345811,-82.987345,KVEC,904
20162017,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,439,Michael Hubbard,1000 KY 3439,,,Barbourville,KY,40906,(606) 546-3496,(606) 546-3761,36.856233,-83.851216,SESC,907
20162017,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,180,Marcella Walker,138 KY 718,,,Flat Lick,KY,40935,(606) 542-4274,(606) 542-4279,36.83967,-83.78114,SESC,907
20162017,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,206,Steven Partin,110 Kentucky 3085,,,Flat Lick,KY,40935,(606) 542-4712,(606) 542-4737,36.839732,-83.781257,SESC,907
20162017,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,253,Brian Frederick,60 Ky 3441,,,Barbourville,KY,40906,(606) 546-4169,(606) 546-9202,36.849464,-83.886836,SESC,907
20162017,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,A1,Entry,6th,Title 1 Eligible - Schoolwide School,351,Jason Jordan,Highway 11 North,,,Girdler,KY,40943,(606) 546-4859,(606) 546-4366,36.938445,-83.841078,SESC,907
20162017,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,333,Mr. Keith Broughton,220 N Allison Ave,,,Barbourville,KY,40906,(606) 546-6524,(606) 546-3993,36.870747,-83.882012,SESC,907
20162017,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,A6,5th,12th,Not a Title 1 School,47,Mr. Jeremy King,1909 KY HWY 3439,,,Barbourville,KY,40906,(606) 546-2568,(606) 545-7068,36.868712,-83.840332,SESC,907
20162017,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,A1,9th,12th,Title 1 Eligible - Schoolwide School,832,Mr. Jeff Frost,100 Panther Way,,,Barbourville,KY,40906,(606) 546-9253,(606) 546-5486,36.868824,-83.832778,SESC,907
20162017,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,A6,6th,12th,Title 1 Eligible - No Program,31,Mr. Jeremy King,135 Wall St,,,Barbourville,KY,40906,(606) 545-5410,,36.867689,-83.890454,SESC,907
20162017,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,A5,7th,12th,Title 1 Eligible - No Program,62,Mr. Jeremy King,135 Wall St,,,Barbourville,KY,40906,(606) 545-5410,(606) 546-2818,36.867332,-83.891679,SESC,907
20162017,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,A1,7th,8th,Title 1 Eligible - Schoolwide School,463,Jeremy Ledford,311 N Main St,,,Barbourville,KY,40906,(606) 545-5267,(606) 546-2161,36.867941,-83.891186,SESC,907
20162017,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,A1,Preschool,12th,Title 1 Eligible - Schoolwide School,"1,078",Anthony Pennington,100 N Ky 830,,,Corbin,KY,40701,(606) 528-5429,(606) 528-4750,36.950759,-84.036164,SESC,907
20162017,061,KNOX,301,Knox County,,---District Total---,301,,,,K,12th,,"4,275",Kelly Dwayne Sprinkles,200 Daniel Boone Dr,,,Barbourville,KY,40906,(606) 546-3157,(606) 546-2819,36.865688,-83.887924,SESC,907
20162017,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,503,Karen Downs,2101 Lincoln Farm Road,,,Hodgenville,KY,42748,(270) 358-4112,(270) 358-4142,37.54391,-85.73688,GRREC,902
20162017,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,516,Mr. Eric Hughes,33 Eagle Lane,,,Hodgenville,KY,42748,(270) 358-3506,(270) 358-8800,37.552279,-85.727444,GRREC,902
20162017,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,A1,9th,12th,Title 1 Eligible - No Program,752,Ms. Denise Michell Skaggs,925 S Lincoln Blvd,,,Hodgenville,KY,42748,(270) 358-2210,(270) 358-9469,37.554581,-85.733281,GRREC,902
20162017,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,A1,6th,8th,Title 1 Eligible - No Program,531,Jason Detre,911 S Lincoln Blvd,,,Hodgenville,KY,42748,(270) 358-3196,(270) 358-3946,37.555817,-85.733742,GRREC,902
20162017,062,LARUE,305,LaRue County,100,The Life Connection,305100,062305100,210318002216,A6,6th,12th,Not a Title 1 School,44,Cynthia Caswell,81 Bud's Lake Rd,,,Sonora,KY,42776,(270) 324-4956,(270) 324-4959,37.474447822,-85.797421242,GRREC,902
20162017,062,LARUE,305,LaRue County,,---District Total---,305,,,,K,12th,,"2,346",Mr. Samuel Sanders,208 College St,,,Hodgenville,KY,42748,(270) 358-4111,(270) 358-3053,37.571014,-85.744545,GRREC,902
