SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,FINANCE_TYPE,FINANCE_LABEL,FINANCE_VALUE,FINANCE_RANK,COOP,COOP_CODE
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),779.74,144,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),797.80,146,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,760.51,146,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Fund Balance,"$143,567",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Fund Balance Percentage,2.13%,172,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,FTE Certified Staff,67.7,147,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,56.0,143,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,FTE Classified Staff,35.3,157,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,85.43%,68,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$24,182",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Federal Revenue,"$1,532,521",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Local Revenue,"$2,305,924",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,State Revenue,"$5,970,342",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Total Revenue,"$9,832,969",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$32,113,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$2,015",48,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$12,929",96,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$7,850",74,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$3,032",82,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,483,809",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$1,510,499",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$800,777",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$5,179,053",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Total Expenditures,"$11,034,217",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$50,592",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$484,464",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$850,564",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$674,458",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,951",17,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$1,986",81,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$14,509",58,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$67,169,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$637,34,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,"$1,118",46,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$887,15,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,810",45,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,053",40,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,13.5%,17,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SALARIES,Average Teacher Salary,"$55,889",7,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SALARIES,Average Principal Salary,"$96,762",15,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SALARIES,Total Substitute Teacher Expenditures,"$49,330",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$65.00,151,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Net General Fund SEEK,"$3,640,671",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Capital Outlay,"$77,974",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Net General Fund SEEK per Pupil,"$4,669",79,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Building Fund - State,"$187,146",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Building Fund - Local,"$118,123",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Transportation SEEK Funding,"$6,969",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Actual Transportation Expenditures,"$50,592",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,13.77%,167,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,Assessment,"$236,246,649",,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,Assessment per Pupil,"$302,980",129,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,Real Estate Tax,87.4,17,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,Tangible / Personal Property Tax,87.4,17,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,Levied Equivalent Rate,96.1,16,NKCES,905
20162017,059,KENTON,354,Ludlow Independent,,---District---,354,,,TAX,30-cent Local Effort,"$708,740",,NKCES,905
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),824.89,142,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),887.61,142,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,849.18,142,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Fund Balance,"$1,867,088",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Fund Balance Percentage,29.82%,41,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,Yes,,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,FTE Certified Staff,67.0,148,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,56.0,143,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,FTE Classified Staff,57.6,140,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,81.93%,147,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$2,250",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Federal Revenue,"$947,328",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Local Revenue,"$4,490,157",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,State Revenue,"$3,986,608",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Total Revenue,"$9,426,343",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$5,288",15,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,116",144,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$3,139,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$4,695",173,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$11,101",170,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,244,097",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$500,500",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$603,415",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$4,604,438",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Total Expenditures,"$9,289,915",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$843,955",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$512,657",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$506,942",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$473,911",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,465",61,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,$589,164,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$711,144,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$5,422",167,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$558,65,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$994,82,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$604,44,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$597,114,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$10,940",170,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,13.4%,19,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SALARIES,Average Teacher Salary,"$48,167",107,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SALARIES,Average Principal Salary,"$80,847",98,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SALARIES,Total Substitute Teacher Expenditures,"$57,140",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$67.00,146,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Net General Fund SEEK,"$1,802,669",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Capital Outlay,"$82,489",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Net General Fund SEEK per Pupil,"$2,185",172,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Building Fund - State,$0,,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Building Fund - Local,"$386,903",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Transportation SEEK Funding,"$284,909",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Actual Transportation Expenditures,"$506,942",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,56.20%,61,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,Assessment,"$773,805,381",,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,Assessment per Pupil,"$938,070",2,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,Real Estate Tax,44.9,147,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,Tangible / Personal Property Tax,44.9,148,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,Levied Equivalent Rate,51.1,169,WKEC,908
20162017,072,LYON,361,Lyon County,,---District---,361,,,TAX,30-cent Local Effort,"$2,321,416",,WKEC,908
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"10,535.73",9,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"11,510.56",9,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"10,871.39",9,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Fund Balance,"$17,971,856",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Fund Balance Percentage,23.76%,62,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,FTE Certified Staff,810.2,10,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,686.4,10,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,FTE Classified Staff,686.1,10,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,84.52%,92,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$28,843,153",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Federal Revenue,"$13,053,166",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Local Revenue,"$38,790,394",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,State Revenue,"$69,719,269",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Total Revenue,"$150,405,982",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,"$2,653",31,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,201",137,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$3,568",62,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$6,413",149,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$13,835",71,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$6,159,062",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$8,401,964",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$5,587,676",,SESC,907
20162017,073,MADISON,365,Madison County,,---District---,365,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$62,889,290",,SESC,907
